Updates,Episodes,Time,Reward
0,0,2.86102294921875e-06,-631.5935387197312
480,49,0.7372446060180664,-1100.7431048551055
1332,135,1.7395319938659668,-961.7602114984793
2010,200,2.58322811126709,-899.8403041452382
2672,266,3.41898250579834,-625.431582537023
3161,319,3.9797346591949463,-640.9905697026386
3683,374,4.588804244995117,-537.9833672134675
4111,420,5.081786155700684,-162.5170537524424
4553,464,5.600546360015869,-816.3090943168478
5353,532,6.559805870056152,-1011.910447182748
6194,608,7.564924716949463,-749.1604619329199
6879,667,8.369741439819336,-953.9675080143788
7666,733,9.36560606956482,-985.3238901935483
8453,799,10.386904954910278,-731.4864558006748
9148,863,11.236501455307007,-680.5306700154708
9827,920,12.064664840698242,-668.1077255934327
10555,982,12.937002897262573,-653.1578394540583
11310,1047,13.867972135543823,-685.0567317837251
12006,1107,14.754288673400879,-779.6500166567323
12857,1177,15.796401023864746,-905.3121230041601
13716,1242,16.944170236587524,-911.7614987434197
14467,1302,17.936993837356567,-816.5782223518412
15340,1377,18.99537229537964,-1005.6530208274191
16194,1443,20.08821392059326,-712.5479803237827
16993,1497,21.201131582260132,-1003.0392371478434
17980,1575,22.53364086151123,-1791.210063793235
19433,1681,24.40765953063965,-1342.9546106217201
20584,1759,25.930219650268555,-1055.2283922863653
21927,1853,27.688581466674805,-1031.6539450900548
22945,1918,29.108493328094482,-1162.567248651485
23974,1982,30.589248657226562,-1180.4779678433679
24913,2036,32.16737198829651,-1671.3640183457057
26641,2151,34.458354234695435,-1218.6691102358543
27722,2219,35.953619956970215,-1214.5986014312068
28917,2287,37.77877879142761,-858.3548385938336
29913,2344,39.16125679016113,-1950.635173837713
31728,2451,41.77502202987671,-2280.882283404046
33532,2530,44.756529092788696,-1220.0840667223258
36522,2696,49.080228090286255,-1457.964707794828
38305,2784,52.02910137176514,-2789.283121081867
40729,2894,55.998212575912476,-3286.993512749613
42977,2985,60.399699211120605,-2529.694824531177
45624,3084,65.85542273521423,-1011.6968726294397
47307,3140,69.56142950057983,-2109.5367074785077
49361,3201,74.24240732192993,-1094.964951900171
51646,3277,79.67744493484497,-979.4953854439876
54008,3347,85.56805205345154,-1489.9248610802144
56382,3420,91.56363725662231,-1080.8807489483072
58912,3500,97.52240371704102,-1729.6313577748388
61354,3575,103.41912007331848,-911.9559623874933
63227,3627,108.19560551643372,-1244.2363571305968
65567,3684,114.62489199638367,-1523.460716561515
67626,3730,120.6430447101593,-1469.4550560305556
70102,3786,127.68982744216919,-2597.1631275221976
72485,3838,134.3822431564331,-797.0283516913007
74400,3887,139.57378101348877,-1281.8341436823405
76910,3954,145.9799702167511,-1139.989280075823
79209,4015,151.80714917182922,-1832.8741523957701
82037,4079,159.142560005188,-1225.1399286131295
84950,4166,165.01222729682922,-1091.7025564201224
87692,4228,171.05576276779175,-868.3383212929136
90712,4296,177.99530220031738,-617.5369980604886
93557,4362,184.6313135623932,-736.9208023650016
96669,4422,192.5063829421997,-558.3931647712573
99525,4478,199.51624178886414,-381.44826223965026
102722,4538,207.0712378025055,-438.89393183810023
105927,4601,214.59530401229858,-418.7863507456671
109034,4653,222.74598336219788,-303.4152901962182
112216,4700,231.2152328491211,-245.97912856523476
115412,4747,239.62067008018494,-237.40662120381393
118561,4791,247.98583459854126,-198.35706058591063
121408,4829,255.86197543144226,-180.99528880386464
124594,4866,264.93997979164124,-157.35928512183645
127632,4901,274.33323097229004,-184.31914148852198
130601,4933,283.69235348701477,-133.35695928253057
133572,4966,292.8469376564026,-113.62486797871222
136432,4994,302.08260893821716,-81.15592385797315
139094,5023,310.7472221851349,-113.38531153742466
141887,5053,319.8160490989685,-89.63276188464283
144711,5082,328.70479464530945,-58.48342318629079
147831,5115,338.241708278656,-73.36920633252564
150828,5148,347.63459277153015,-102.88904057202092
153536,5178,356.6934185028076,-38.41086906303117
156275,5208,365.86671018600464,-68.0051359417275
159321,5239,375.90736055374146,-53.18895211440662
162256,5270,385.450567483902,-34.95305544325559
165141,5300,395.12794637680054,-48.504978046934966
168176,5334,404.4781405925751,-55.13191917250541
170927,5363,413.525593996048,-47.81927866053241
173728,5395,422.4171380996704,-16.856165176937374
176429,5428,430.6321985721588,-32.08012859087341
179212,5459,439.29122042655945,-45.56598703741662
181977,5492,447.3335471153259,-15.950548292820855
184634,5521,455.8185636997223,-19.483438142645007
187139,5555,463.5672221183777,-39.714683924814345
189443,5584,470.10028624534607,-44.080176675821775
192217,5621,478.37732577323914,-41.964041756176464
194645,5651,485.83521723747253,-23.246039483593155
197534,5684,494.4133770465851,-32.48740540140027
200126,5712,502.58186316490173,-48.714309208256246
202634,5741,510.3162262439728,-58.2528564103521
205443,5771,518.8086407184601,-31.730850998490126
208247,5804,527.1050932407379,-71.64294169781806
211171,5840,535.5631692409515,-66.38926507261938
214214,5877,544.7998011112213,-70.15914535541955
217176,5917,553.1482284069061,-76.66382690248943
219944,5950,561.3689980506897,-84.32948658644665
222343,5977,568.5445871353149,-48.95912600078702
225226,6011,576.8553657531738,-79.95624468497063
227866,6041,584.6242372989655,-43.785202911618555
230719,6075,592.7804429531097,-44.76087788818238
233410,6109,601.010680437088,-70.18368638416953
235947,6139,608.3803215026855,-107.74020452675636
238510,6176,615.4290833473206,-93.98429974263182
241163,6211,623.1736674308777,-91.99923159369584
243983,6253,630.8804593086243,-75.72041337535123
246860,6288,639.1758165359497,-78.88358629446955
249824,6321,647.688408613205,-159.7210702409219
252564,6357,655.5512399673462,-93.0465804541764
255523,6395,663.9593470096588,-84.78955404982685
258232,6427,671.8707892894745,-72.24641565267156
261104,6468,680.0423498153687,-61.322200415188604
263635,6496,687.7166562080383,-69.2542105854164
266798,6537,696.2682299613953,-127.11474262283905
269380,6570,704.1502285003662,-93.42695676922548
272514,6611,713.3452587127686,-76.46087797723864
275266,6650,721.4779770374298,-45.799958536687996
277872,6683,729.2202219963074,-115.86259550921413
280542,6719,736.6102709770203,-43.36479933044019
283476,6756,745.1913163661957,-85.06396431235157
286095,6792,752.9015636444092,-108.68953624433462
288542,6827,760.1258671283722,-89.36150720537783
290950,6856,767.1542239189148,-62.55003185115468
293455,6885,774.2847797870636,-111.79540582271495
296491,6927,782.9374108314514,-102.29925581301757
298838,6958,790.0499897003174,-63.6607662647502
301623,7005,797.1003420352936,-148.32079311740955
303726,7038,803.0102243423462,-97.84671519688541
306362,7078,810.1471648216248,-125.50935902665617
308594,7109,816.5718848705292,-159.14348333830145
311108,7142,823.6642389297485,-110.17720506803605
313493,7174,830.6585290431976,-99.49261571679814
315929,7204,838.1132183074951,-103.1211457210118
318730,7238,846.5396473407745,-74.93225782710729
321802,7275,855.6207973957062,-47.29021154020373
324241,7302,863.1863861083984,-165.58253141641964
326724,7333,870.8778343200684,-82.17310303852271
329621,7371,879.8237774372101,-72.74540314836517
332389,7409,887.4265987873077,-37.0388647014379
335204,7445,895.4886078834534,-40.23598276884007
337938,7478,903.9816830158234,-101.47982938075245
341036,7523,912.6298806667328,-79.06560937904875
344020,7562,920.7602860927582,-47.5889805307219
346213,7588,927.504510641098,-81.60086258000533
348942,7624,935.3262269496918,-100.60475296142165
351609,7658,942.9552345275879,-94.47417259456249
354184,7692,950.736533164978,-29.92854848844426
356726,7720,958.6775057315826,-66.43492843388574
359505,7755,966.9746942520142,-52.673472942331195
362420,7792,975.8212904930115,-71.80346196279214
364869,7821,983.0102298259735,-59.1118541312933
367641,7856,991.0453889369965,-65.3569553430606
370708,7890,1000.2853801250458,-70.81170533472667
372828,7917,1006.4168150424957,-56.398099083394435
375531,7951,1014.1908268928528,-51.20536865724934
377908,7977,1021.922080039978,-58.234996090623
380367,8010,1028.8495767116547,-1.5347303344391108
383154,8046,1036.6853456497192,-16.796526731108322
386193,8085,1045.4945087432861,-98.58791036218062
388971,8120,1053.739429950714,-60.21779637510404
391657,8156,1061.7744753360748,-24.16856062104777
394530,8191,1069.968163728714,-88.24583557283943
397346,8227,1077.7952196598053,-37.817039984869226
400041,8260,1085.8756141662598,-24.792623329585325
403115,8301,1094.2404115200043,-42.98170195780625
405617,8335,1101.0868220329285,-55.89444837228416
408069,8372,1107.3787159919739,-46.173801353399156
411080,8417,1115.9052379131317,-45.35511030133299
413847,8459,1123.370412349701,-65.10181462622852
416729,8501,1131.2184410095215,-27.597031346758666
419487,8539,1138.9630541801453,-42.36434592911682
422336,8579,1146.8166646957397,-44.8330429073073
425248,8619,1155.079311132431,-45.4188841336001
427964,8660,1163.1592540740967,-35.90400961705539
430230,8683,1170.5019783973694,-62.14589612513017
433046,8722,1178.268737077713,-35.90893115118199
435712,8753,1186.3377242088318,-46.00884174144197
438316,8785,1193.695790529251,-48.64116723531519
441318,8821,1202.3259446620941,-50.43262105111549
443962,8856,1209.8458726406097,-23.93060994136247
446809,8891,1217.9627950191498,-24.114930559239696
449526,8929,1225.6382536888123,-7.520650431753708
452315,8960,1233.7368969917297,-68.94097132936506
454927,8991,1241.510272026062,-42.01923796864086
457502,9025,1248.951381444931,-32.479278051380206
460837,9075,1257.4970104694366,-6.80595420604088
463799,9121,1265.3519833087921,-50.73676050004658
466545,9152,1273.4276807308197,-38.53125889878753
469214,9186,1281.2082769870758,-47.88373642303205
471920,9220,1288.4289083480835,-1.111819401599623
474632,9257,1295.9300866127014,-20.706363098115965
477673,9295,1304.2507538795471,-29.72526063621857
480137,9328,1311.0945670604706,-45.80363689042934
482579,9355,1318.7812550067902,-35.22193216635331
486037,9404,1327.8712739944458,-17.763454306325862
488743,9436,1335.8459289073944,-37.05464980813624
491219,9472,1342.8512234687805,-48.298861936152576
493895,9511,1350.2532715797424,-45.10801267947568
496590,9552,1357.5082941055298,-44.49042160828829
499329,9591,1364.9444687366486,-12.67224785073795
500005,9600,1372.1116654872894,-7.548752177332761
